4.0829	3.9826
3.8049	4.0474
1.4318	-2.3811
1.1121	-1.7716
1.3287	-2.9139
3.7401	3.7721
-1.6786	1.9525
2.1161	-0.8232
1.1516	-3.0826
3.6876	4.2634
3.7407	3.6637
4.0636	4.02
-2.218	1.7372
1.043	-2.9455
1.7266	-2.7634
5.1357	3.1187
0.7413	-3.9672
5.1704	4.1898
0.7898	-2.2539
0.7729	-3.3213
3.9938	3.883
4.297	4.0789
4.2619	4.7289
-1.8377	1.9342
4.0908	3.9026
1.9324	-2.7392
3.9383	4.7727
5.0618	6.3296
2.8958	3.0014
3.781	4.0299
2.8568	3.14
2.5593	6.3038
4.1	4.6787
-2.3555	1.4965
0.3295	-1.6678
1.5836	-2.433
-0.9741	2.3819
2.1544	-1.9663
3.5425	4.3807
4.0051	3.9618
1.7359	-3.4224
0.0882	-3.3277
-2.2587	1.0328
3.6794	3.6905
4.2757	4.5815
3.6883	4.383
-1.5999	2.0325
0.9748	-3.5572
-0.2718	-3.901
-1.3797	1.9437
4.0089	4.1821
3.9039	4.2524
-2.3013	1.693
-1.4358	2.2055
4.4575	3.7879
4.4989	4.8123
-0.4902	2.4853
1.4015	-4.1416
4.018	4.0207
0.5698	-4.6287
-1.0096	1.7461
-2.2443	2.8377
-0.5498	-3.5595
3.575	2.7327
4.9292	2.9462
-2.2007	1.7816
2.4431	-2.6127
3.3278	4.162
4.4459	3.8112
-2.4398	1.5025
-1.471	2.3883
3.9324	4.0257
0.7994	-4.3601
3.156	3.481
4.609	4.2234
0.9267	-3.7429
2.9858	3.9823
0.8215	-3.1567
-2.0848	2.4251
-2.6384	0.6974
0.5516	-3.1783
4.6085	4.0495
4.8442	3.813
3.8838	3.6903
3.9805	3.9904
3.769	4.1333
2.6983	6.0812
3.4794	2.7945
4.145	3.4685
1.0552	-3.0761
1.344	-2.7847
0.9142	-2.9589
1.5801	-3.0189
3.9819	4.2722
1.5505	-3.1318
-2.3703	2.7065
0.8435	-3.104
4.9633	5.7938
2.1015	-2.0636
4.7315	3.7964
4.7646	3.4038
0.9281	-3.7092
-1.2219	0.5681
1.1132	-3.2533
4.4488	3.6154
4.2131	4.0127
0.8003	-2.8241
1.8819	-3.8551
2.3171	3.3941
1.5476	-3.3159
-1.7519	2.1916
3.4075	3.2907
-3.0176	1.9054
4.1417	4.5589
-3.0142	1.9823
3.8619	3.2895
3.4779	4.1903
0.6507	-2.2766
-2.1176	2.3538
4.1099	4.0134
1.089	-2.9685
-0.9586	2.4896
1.0433	-2.984
3.9995	3.9366
-2.1383	2.3859
3.6068	3.9865
-2.0096	2.0278
-2.2576	2.6852
2.1272	3.2655
3.4627	4.2221
0.2792	-3.4254
3.3588	4.2232
3.367	3.3375
3.9913	4.891
-2.4236	1.6862
4.617	3.4373
-1.8697	2.1227
-1.7541	2.6782
5.6512	4.4189
-2.2461	1.9778
1.6531	3.991
0.9083	-3.4158
1.1023	-3.2195
4.1067	3.3906
-1.3005	3.6128
5.8849	5.1698
3.8372	4.1377
1.2537	-3.1445
3.1904	2.6018
5.4711	4.4019
3.9907	4.0006
1.0094	-3.6192
5.1101	4.9914
3.9882	4.14
-1.6492	2.2893
5.344	2.5805
-1.0757	3.4933
0.3903	-2.2476
4.0112	3.665
4.466	4.6499
-2.9364	3.8483
2.8542	4.7543
3.2006	-2.6634
4.057	5.4975
1.7646	-3.5962
3.8924	4.2614
2.7611	3.1955
1.6596	-4.5462
3.728	3.6644
4.0184	1.9541
-1.3968	3.3581
0.9493	-2.9257
1.1044	-3.1803
4.0399	3.931
3.2274	4.1724
-1.9295	1.845
3.1224	2.0433
2.344	-4.4195
0.5316	-3.4048
3.4768	4.7
0.8004	-3.0261
-2.7263	3.1639
5.0849	5.1558
0.2529	-3.3457
3.7095	3.8906
0.57	-3.6145
4.0015	3.9995
4.1567	5.7744
1.5525	4.5785
2.4404	5.6342
-2.3633	2.3461
-1.1157	-0.1573
1.529	-2.6117
4.1086	2.946
0.854	-3.7559
3.7387	1.9847
-3.2173	2.8483
3.4475	3.3716
1.1133	-3.1148
3.9724	3.8618
-2.1781	1.5636
3.3004	4.3143
0.7915	-2.9562
5.0077	3.0625
1.8353	-1.9883
4.0897	4.0702
5.7426	3.4945
1.4367	-2.8901
-0.8208	2.664
5.4175	3.7366
-0.849	2.6747
4.3709	4.805
3.3703	3.5201
0.9337	-2.7485
4.8022	3.9854
4.0844	4.1505
0.4338	-3.1663
-2.988	1.3232
5.3957	5.1194
4.5637	4.5241
5.8423	4.1961
3.6651	4.149
4.907	3.4186
5.9982	3.7642
-2.2969	2.7812
1.1758	-3.4648
4.027	4.0896
-0.868	-3.4312
1.3293	-3.6591
-2.1586	2.2578
2.5631	-2.029
3.4904	2.7551
-1.7441	2.9087
2.4625	2.4873
1.6648	-3.0033
3.2959	4.9549
4.0901	3.7139
3.9975	3.9047
1.1929	-1.8127
-1.4188	1.5696
0.8928	-3.237
0.914	-2.8915
3.9815	3.6263
-0.1051	1.0389
4.0213	5.6348
3.9517	4.0616
2.6641	-2.6672
-2.1845	1.5453
4.8506	3.9149
0.6181	-3.1154
0.9847	-3.0059
3.8034	4.3763
1.2956	-2.8953
6.4425	3.0002
3.9668	3.8516
-3.2258	1.6552
0.231	-3.0961
-1.9605	2.0698
2.5264	3.9848
0.8385	-2.6995
4.1508	4.381
3.9439	4.0165
-1.6953	1.7435
-1.8905	2.1602
3.6135	3.8158
3.7106	4.1716
1.0071	-3.4073
0.9725	-3.139
4.5603	3.9551
0.7419	-1.5179
-0.9235	1.8265
3.8363	3.6044
4.1452	3.9966
2.1357	-3.8813
4.9765	3.9676
3.8354	3.8078
3.9299	4.047
2.4589	3.3658
0.8966	-1.8274
4.4803	4.6808
3.773	4.4113
0.5534	-3.0825
3.9997	4.0021
3.9079	3.9581
-2.8932	3.1103
3.1052	5.4603
0.1164	-3.7156
-2.8825	2.0177
0.4677	-3.8454
4.6456	4.0514
1.5035	-2.1941
3.9563	4.0625
3.1595	4.027
-0.262	-4.1866
4.3393	4.2552
-1.8488	1.8355
4.3623	4.7806
-2.3591	2.6557
-2.495	2.1846
1.6025	-3.8758
-0.4235	-2.5593
3.5533	3.5979
1.5168	-3.3345
3.7419	5.4821
3.143	5.0066
4.0062	3.852
2.1316	-1.4934
4.5316	4.6774
0.9985	-3.0196
0.2574	-3.0575
4.0016	4.0132
0.6333	-2.3542
-2.1478	2.1087
-2.0608	2.2762
1.7392	-3.8077
2.8625	3.6768
3.677	4.0562
4.291	3.197
2.0751	-2.3593
-2.532	1.4862
-0.8877	2.0195
3.896	4.1832
3.7017	4.336
4.231	5.1159
4.1944	4.3098
3.1279	4.7117
4.6379	3.9258
1.0062	-3.148
5.0806	3.9698
1.0051	-2.8218
3.8915	5.1341
0.8477	-2.0758
3.6229	2.7738
0.884	-3.3672
3.3332	3.8622
2.3844	5.4211
2.0525	-2.4691
4.0564	4.311
-3.1256	1.0813
5.2485	3.6955
-1.4857	1.2668
0.9195	-2.9872
-1.6457	1.7319
-1.8763	1.9917
-3.4475	1.2611
5.1108	4.5108
4.4486	3.9453
-1.8653	1.037
3.6926	4.3842
1.4994	-2.7404
1.3407	-2.6325
0.7424	-2.3148
1.6456	-2.6536
-2.1508	1.4452
0.4423	-3.0638
-2.146	1.2441
2.3637	4.2923
4.1281	3.7241
3.1152	4.163
4.7427	3.9096
1.5118	-3.0667
4.8696	2.993
3.8245	4.6158
0.9962	-3.0007
5.3786	3.7547
3.0311	4.7228
1.4122	-3.0523
-1.7192	2.4297
5.1695	4.6906
4.7488	6.5222
0.7028	-2.9955
4.2826	3.2824
4.0109	3.8102
3.9067	3.7855
-0.2941	3.6411
3.264	3.8193
3.8921	3.6073
3.9982	4.082
3.6126	4.4508
4.2396	4.3948
3.6227	4.0569
4.2337	4.0846
0.9352	-2.4546
3.8887	3.7296
3.9634	3.8476
1.6535	-2.7759
3.8944	4.0955
1.0014	-2.9029
0.822	-2.9887
-0.353	1.8555
4.0629	3.9527
3.8716	3.0441
-2.0258	1.9665
2.7531	5.0881
1.4841	-3.1611
-2.0999	1.9535
4.6025	3.1242
0.856	-2.8359
3.5501	3.7507
-2.9336	2.6733
4.0104	3.9726
1.0116	-2.9957
-2.874	1.4679
1.6041	-1.5408
4.6899	5.1854
3.7971	3.9662
-1.5254	2.271
3.8412	4.0194
-2.1312	1.6534
3.7188	2.7831
2.4449	-3.3293
5.1161	6.1768
3.2553	4.5697
4.0906	3.9251
4.338	4.0963
2.4124	5.8229
4.2776	4.0698
0.4227	-0.6645
5.3242	3.1949
4.654	4.4475
-0.0495	-1.9796
2.76	-1.1687
-2.231	2.1333
3.9205	4.0563
1.9941	-3.6819
-2.1308	2.0648
4.1461	3.8271
0.9985	-3.0087
3.7968	3.902
0.7452	-3.751
3.6199	3.9626
-1.9794	1.9948
3.4161	2.929
1.2071	-3.1691
-4.0836	2.2458
2.0593	-2.6993
1.2393	-3.297
1.5731	-1.3273
4.0619	4.2458
4.0182	5.4716
4.1751	3.829
0.6341	-5.5319
2.2772	-1.5738
2.8196	-1.4197
3.5675	3.7395
1.4144	-2.3324
2.5385	4.1317
3.4563	4.3123
1.8915	-2.612
0.7689	-3.126
4.0546	3.91
3.8928	4.6923
3.5792	2.8235
1.1092	-3.0347
3.6404	4.348
3.695	4.1864
3.1967	4.4507
4.1828	3.6647
2.407	-1.5109
4.4326	5.5428
0.9039	-2.7476
2.6668	2.4029
0.691	-1.9937
0.6896	-2.9447
-0.8143	2.6851
4.3432	4.952
4.8122	4.0545
1.2869	-2.5184
4.488	3.8086
4.883	4.2541
0.289	-2.745
4.0781	3.9941
-0.4922	3.5004
-2.086	2.1085
-0.0913	1.4126
0.8111	-3.1806
0.9724	-3.1382
1.483	-1.8708
4.8442	3.2674
3.9512	3.7326
-1.1413	3.1685
1.0275	-3.3652
2.5123	-2.5665
1.0026	-2.9998
3.4005	6.0392
4.2873	5.0515
2.8866	3.6531
3.979	3.9829
1.9838	-3.1265
4.9399	5.0581
1.0621	-3.528
4.1034	5.1535
2.4651	4.7501
2.9087	-3.5874
3.9446	4.3839
0.9091	-2.9843
3.6748	5.2491
1.9734	-2.5177
3.9295	3.9936
3.9268	3.9256
6.1304	4.935
-2.2581	3.4821
0.8347	-4.5855
-2.5129	2.399
0.6038	-3.0196
0.9073	-3.1894
4.3727	3.6433
3.4647	1.8392
-0.8737	2.006
4.8593	4.1072
0.585	-2.9902
0.9904	-2.9722
1.2641	-5.8744
4.2839	4.5342
3.9319	4.0508
-2.7552	1.3604
4.0903	3.8979
2.5238	3.5215
3.9438	4.4114
1.338	-2.9037
-2.5577	1.9362
3.9788	3.5982
-1.8148	0.9645
3.7713	4.6698
0.7325	-3.9355
3.7675	4.3315
-2.3166	1.9128
4.0819	3.9162
1.0078	-3.0182
3.5109	2.8799
-1.7131	2.4816
3.3795	3.9446
4.4347	3.9364
3.2222	4.3328
-3.2469	3.0881
2.5356	4.5272
-2.2443	2.0702
1.8524	5.1055
-1.201	2.4681
1.1036	-2.7558
3.0621	4.6316
4.1607	4.1105
0.6346	-2.7647
0.8805	-1.647
4.107	4.3017
3.1471	3.7191
3.5048	4.3502
5.034	3.7357
0.1662	2.5147
4.0274	3.9869
3.8323	4.2229
-2.2297	1.6314
-0.4644	-2.4728
-2.4207	1.4649
3.4465	3.6259
-2.6567	2.053
1.0488	-2.8565
3.875	4.4372
0.616	-1.2963
4.1851	4.0838
2.7026	4.0755
1.5347	-2.2521
5.0874	4.5655
-0.9382	4.3296
1.4696	-1.4342
-2.4546	2.2677
3.8494	4.0232
2.9134	4.1694
-2.6064	-0.11
-2.2016	2.5968
1.2362	-2.3954
1.1408	-3.1371
3.1625	-4.0473
0.9831	-4.3973
3.6008	3.6676
5.2696	3.1679
0.5152	-3.0159
-2.0631	1.7696
-1.9665	2.0106
-1.7464	2.0466
0.8383	-4.0133
3.7369	3.734
2.4085	-1.5806
3.4941	5.0921
4.5162	4.5404
1.8832	-2.3441
4.3678	3.3494
-1.6813	1.4442
3.8055	2.7745
3.3109	3.751
0.9897	-2.2498
4.0836	4.0836
0.8349	-2.6123
4.3025	3.9589
1.9653	-2.5116
3.554	5.4253
2.9606	3.5855
-1.9871	1.9723
4.2544	3.6943
0.9773	-2.8294
0.7942	-2.7016
4.1512	3.8355
3.8477	4.9242
-2.797	1.0953
-1.8004	1.6341
-1.391	2.2234
0.3196	-4.0467
4.2575	3.8803
3.8754	3.6204
-1.9231	1.7021
4.0622	3.9297
-1.9136	1.7459
0.6794	-3.3095
4.2085	4.0589
1.7426	4.8355
1.231	-1.8841
-1.9088	1.8423
4.7121	2.4813
3.8385	4.3005
3.9794	3.752
0.8442	-3.1079
-2.213	2.1234
1.9608	-2.9107
-2.0016	2.0345
1.3215	-2.6356
3.2107	3.1225
1.0616	-3.7636
-2.3913	1.44
0.7266	-2.146
3.3656	4.0553
4.5224	4.9488
0.9872	-1.6222
5.5705	1.8194
-2.1681	1.8223
4.6015	3.9409
2.0029	-3.8699
1.1384	-3.0574
0.4647	-5.1608
4.1119	4.0471
-2.7679	1.6647
-1.7463	1.8555
2.7265	4.4495
0.897	-1.9259
-2.0063	2.0092
4.0199	4.9514
3.6913	3.9607
3.9973	3.9649
3.7784	3.0165
-2.0913	2.2109
-2.8529	1.7191
4.6929	3.9177
3.6776	-1.939
5.6547	3.9999
3.1969	5.3669
3.2261	5.0588
4.2683	4.05
0.0957	-2.4491
0.9228	-4.5275
3.6337	3.8114
0.9274	-2.9945
4.0418	3.8563
3.9974	5.2039
1.776	-2.8023
4.2687	4.4117
1.0573	-2.4518
3.8048	4.2488
4.5881	4.9528
-1.9418	2.0718
-1.6338	1.8018
4.3683	3.8848
1.9633	-3.2566
3.9225	4.0538
1.15	-2.2616
-0.9596	2.1404
1.4381	-3.5013
-1.8592	1.8629
3.127	5.6339
2.3242	-3.8051
4.1326	4.5869
3.2634	3.7046
4.5719	3.2463
0.8481	-2.6926
4.0574	4.6867
-1.6317	1.8848
-2.7524	2.3174
-2.125	2.4372
1.0018	-3.006
5.3062	3.922
2.6731	4.2527
-1.8539	2.5636
-1.9275	1.907
-0.483	1.1182
0.0543	-3.9781
-2.1028	1.9653
3.2383	4.084
1.1843	-2.9295
4.1476	3.6629
1.5985	-4.1364
3.3643	4.216
4.0263	4.1933
-2.006	2.0861
3.3625	3.9728
3.0813	4.8182
3.549	3.675
2.2113	4.0778
-2.7713	1.4914
3.9481	4.2115
4.3479	1.8771
3.8803	3.6783
3.9018	3.5939
4.2172	3.2853
1.0645	-3.0255
4.6243	3.4245
2.6149	2.907
0.5626	-2.7303
1.1447	-3.5386
0.377	-4.5567
3.8468	3.9155
-2.4724	1.7832
4.09	2.7196
4.0104	4.1866
3.7414	4.8391
-2.0288	1.6234
4.865	3.5793
0.8716	-2.821
0.9295	-3.0064
3.8535	4.2045
4.1531	3.3963
3.98	3.9655
0.8596	-3.1769
0.8724	-2.9802
3.9663	4.0377
1.1639	-2.5692
1.4964	-4.6384
3.6812	4.2242
3.871	4.157
-1.7025	2.5985
4.4685	4.1783
4.7498	4.1071
1.3415	-3.0209
-4.1999	3.3525
3.4418	3.3328
1.0248	-3.0018
4.0019	4.0245
4.0899	4.0771
-2.0726	0.7585
4.2278	4.4134
3.8362	3.85
-1.9062	2.1552
3.2902	2.132
1.7365	-2.064
4.1296	3.7914
-1.3798	1.1743
4.4326	5.3643
3.8636	3.8558
1.2702	-3.0763
4.0116	4.0043
5.6307	4.155
4.1121	5.2284
3.9064	3.5612
0.5015	-3.85
-1.9397	1.9567
3.6292	2.7247
1.4274	-1.0102
-2.6555	3.4944
1.3329	-2.4337
3.0102	3.9202
1.0017	-2.9766
1.1303	-2.8773
4.3492	4.1293
4.6658	5.4885
1.2515	-4.0492
3.9013	3.8256
1.3917	-2.1356
3.8129	3.8613
0.2592	-3.1377
-2.0123	0.8449
4.6861	4.3587
1.6172	-3.5011
5.4101	3.8918
1.1518	-2.7901
-1.203	2.1374
3.991	3.9439
3.7174	3.4739
3.7731	4.4088
4.3054	4.7125
1.6282	-3.5112
3.5533	4.945
3.4138	2.1897
4.3423	2.7364
4.1932	3.8707
1.0571	-2.8567
0.7031	-2.2188
1.6129	-3.2328
4.2453	3.9046
0.111	-3.0503
3.2112	3.1497
0.9937	-3.066
3.5837	3.6826
3.4513	3.9997
3.986	4.1615
1.1377	-3.0111
4.4828	4.2488
6.7619	3.5438
0.9881	-3.138
4.2608	4.1655
2.9991	2.8997
4.2396	2.7766
0.6776	3.061
-1.4674	1.6498
3.7673	3.8994
-1.873	2.2686
3.8128	4.2237
1.7946	4.5089
1.2733	-2.3825
1.0611	-3.3112
4.3883	4.2165
0.1227	-3.8803
1.1569	-2.1892
-1.8066	2.1418
0.9818	-2.8275
2.28	2.0563
4.1311	4.7543
4.0118	3.9667
1.4113	-1.3823
0.6087	-3.56
0.4063	-3.0667
4.0616	3.2364
4.0269	4.0534
0.5937	-2.3217
2.0103	5.2289
5.1015	4.9364
1.2818	-3.4719
-2.0394	1.1053
1.6263	-2.1166
-1.7279	2.5708
1.0844	-3.0611
-1.558	1.464
4.2543	5.3548
0.0182	-3.0998
4.3665	4.2457
3.665	1.837
0.9694	-3.0842
-2.197	2.0582
3.4322	3.7401
2.3061	-1.5464
2.4101	-3.1082
4.532	2.9881
-1.538	0.9495
0.5893	-3.5252
3.2862	2.7995
3.9069	4.1584
3.9949	4.0095
3.9145	3.9537
0.9649	-2.984
0.9981	-2.2782
1.1704	-2.6729
3.2719	4.5566
4.875	4.1815
1.8001	5.3525
3.3017	5.6698
3.9802	3.9841
-0.6113	-2.0166
3.4022	4.1328
4.4542	3.2338
2.5314	3.063
-0.1705	2.5633
4.1	4.1396
1.1108	-4.6602
3.441	3.9386
3.8645	4.0168
4.5545	4.6967
3.2246	4.8241
4.2533	4.3815
4.1623	3.9342
-1.6273	1.6433
4.5168	4.1746
3.3425	3.8519
3.9257	4.4433
3.1881	4.3992
-1.0625	2.0186
-2.0488	1.7326
3.287	3.1746
3.8994	3.7103
-1.9265	1.3662
3.5422	3.7076
0.5692	-2.8746
0.1026	-1.4508
5.6573	4.8205
4.179	3.7974
5.5113	4.4146
3.1341	3.0957
-2.4063	2.6783
4.2791	3.9708
-1.957	2.0545
2.927	2.6998
2.7143	-3.1795
-1.2173	2.3411
3.8212	4.2281
-0.1073	-3.1642
4.3917	4.8644
-1.8972	2.0464
5.9862	4.9553
-2.1505	2.0931
-1.6125	2.0429
0.9861	4.4901
0.6433	-3.0475
1.0217	-3.3673
-0.0758	-3.2561
0.7407	-3.3363
0.8913	-3.0095
4.5672	3.7225
2.9166	2.9491
-2.2812	2.5922
4.4658	3.7803
0.0061	-3.3651
3.9955	2.4086
3.4594	6.4195
-3.5411	1.3658
0.44	-1.757
0.5056	-2.2869
4.2291	3.6421
-3.3058	0.1519
-2.0292	1.9886
-0.7731	1.8214
-2.1651	2.3877
1.9164	4.2458
4.1668	3.8034
4.0002	3.9996
-2.0025	1.9047
-0.5323	-3.8385
-3.1119	2.2909
0.7955	-3.1587
1.324	-3.7053
4.1943	3.8545
3.7325	3.0645
0.9693	-1.3846
4.3334	3.8701
1.8779	-3.0789
3.9785	4.0786
4.0552	3.9239
1.251	-5.208
-2.498	1.5295
0.9241	-3.3722
4.529	4.3883
3.4661	4.0973
4.084	4.5866
3.8127	4.1455
3.2757	4.0962
-1.3752	1.0302
-3.6829	1.3941
3.8094	4.69
3.9403	3.6199
3.7133	3.6836
4.4909	3.7014
2.4141	3.5209
4.2306	3.9404
3.941	2.9454
4.7235	4.2421
1.1461	-2.4364
-2.0002	2
4.363	4.4145
-2.5535	1.6259
0.5464	-3.8829
1.3545	-3.269
2.0414	-2.5104
3.1537	3.4427
-0.0834	-4.0509
1.6931	-3.7681
0.6626	-3.2504
1.4523	-5.4181
4.3662	4.9521
-1.6095	1.6644
0.3638	-2.4031
0.7858	-2.8763
4.0833	4.3747
0.9975	-3.671
5.76	5.8313
4.2857	3.2684
5.0654	4.2049
4.0507	5.0116
-1.8111	2.0576
4.6388	2.4959
1.6811	-5.3028
4.0001	3.9984
3.9166	3.9924
4.2442	4.4198
4.2854	3.6009
-1.8963	2.1829
-1.5856	2.6676
-1.4658	-0.2513
4.7907	3.6892
3.6069	4.567
0.2074	-3.2402
-2.1183	2.0979
0.5559	-3.2294
-3.5978	1.7468
5.3284	3.7463
1.1513	-3.6159
4.2093	4.3272
0.9684	-3.387
2.1695	-0.7746
3.815	3.7007
4.2621	5.5014
3.9592	3.763
0.495	-3.6603
-3.0119	1.6196
2.7499	-2.4042
-1.9081	1.8305
3.0061	3.6349
4.0658	3.9415
2.0337	-3.511
4.8629	5.0702
3.9645	3.8453
4.3581	4.2184
4.0134	3.9032
2.3951	-3.9157
1.5904	-3.2055
1.1037	-2.8171
-2.9961	1.2279
3.044	4.3253
3.6854	5.4427
-1.8844	0.2616
4.745	4.67
4.4276	3.8064
-1.4901	4.1404
0.9397	-3.0124
3.7815	3.9652
1.2585	-2.977
4.0137	3.5244
4.9513	4.6886
4.3814	3.8845
1.2401	-2.5284
1.0462	-3.0644
4.2015	4.4586
2.7063	3.2863
3.012	3.3232
0.5696	-3.088
3.2216	3.9357
2.8281	4.792
-1.6518	2.827
4.1934	4.1418
3.8817	4.0979
4.1667	3.8835
4.5325	4.9954
3.3026	5.0868
-2.0374	2.4705
-2.9793	1.3391
3.9656	3.6801
-0.9435	1.8227
5.1469	4.5499
0.5284	-2.8388
2.5839	4.4975
4.5836	4.567
3.8935	3.7239
4.5567	4.115
4.0242	3.9786
-2.366	2.0423
5.4085	5.4194
1.8593	-2.8928
0.7274	-2.6802
-1.2916	2.6793
1.2536	-2.9534
4.4672	3.253
3.3439	2.6565
4.3047	3.7435
3.6871	5.3454
-1.7093	1.8701
-2.2699	1.5987
3.4994	4.7528
1.4643	-3.2068
4.0531	3.8352
4.1312	3.6894
0.6871	-1.6546
0.3673	-2.3152
3.4676	3.7657
-0.2734	2.6783
1.0829	-2.668
4.6934	3.8194
3.4141	3.7762
3.8591	3.9775
3.6695	3.8593
2.7747	-2.9482
0.7594	-3.5146
-1.3069	2.5384
1.1181	-3.0869
3.8216	4.2283
3.9847	3.995
4.1522	4.5964
-2.5965	1.1634
1.1753	-3.3999
3.5454	4.2677
0.9411	-1.9232
3.6666	3.8193
-3.5596	3.6342
0.8452	-2.8212
2.3954	3.6561
4.0273	3.6944
0.9631	-3.144
-0.5038	3.2668
-0.6019	1.8874
-0.1293	-4.0514
0.9286	-3.0389
4.9803	2.4671
0.7736	-3.2871
0.9742	-3.0335
-1.7691	2.208
4.1893	4.4145
2.6713	4.8081
1.0925	-3.3153
4.3729	6.551
0.4475	-3.6284
2.5954	-1.5189
-0.5873	1.6092
-2.2812	0.7831
0.6833	-1.6312
0.6514	-3.1084
4.6106	1.8906
1.5553	-2.7724
1.056	-2.7551
3.358	3.8597
2.949	4.6214
3.8279	4.9581
5.2743	3.9816
1.0765	-3.2431
5.8196	5.5803
3.9003	3.946
5.2502	4.5754
0.8372	-2.8623
-1.9804	2.0433
3.9122	3.7347
4.3629	3.483
-1.8194	1.1661
1.0273	-3.3056
-1.093	1.4186
4.1853	3.9419
0.276	-3.0412
4.476	4.7381
1.4018	-3.4562
4.0196	4.0433
4.4462	3.6004
3.5184	4.049
3.9623	3.98
4.0147	4.0116
-2.6788	2.662
3.7088	3.0765
3.2592	3.8623
1.1388	-3.0341
4.0149	4.0934
3.5893	3.4748
3.9404	3.9718
-1.687	2.1041
-1.0392	2.0893
-2.988	1.8506
0.8924	-2.7386
4.4385	5.2246
-2.125	1.9601
5.1937	3.7854
3.8824	4.3538
0.1889	-3.3599
3.9635	4.4481
3.8319	3.8223
-1.385	2.1641
-2.2908	1.6619
3.9885	4.014
2.912	3.2228
3.1323	3.167
3.5888	3.0118
4.1033	3.578
4.0059	4.083
3.7675	4.5845
1.2207	-2.8888
3.8717	3.1966
4.5553	4.5432
4.4373	4.8948
1.8697	-2.2008
0.5981	-3.3424
0.9606	-3.0908
-2.5064	2.3059
0.4425	1.0002
4.0079	4.2221
3.9759	4.0942
4.0043	3.793
1.1167	-2.3628
4.5029	3.1177
4.0035	3.949
3.9919	3.9899
-1.3591	3.1763
4.0378	4.0849
0.4268	-2.5535
4.8292	3.1472
4.1458	2.1846
1.9573	-3.7465
5.1565	2.9359
1.0758	-3.9299
2.8673	3.2683
1.3122	-3.5512
0.8874	-2.9991
3.8656	4.159
4.0938	4.1552
0.8702	-3.0424
-1.7662	2.1965
4.0273	3.5254
3.7724	4.6847
3.9222	4.3755
0.878	-1.4187
-1.0825	1.741
4.028	3.879
-0.091	-3.2281
4.1773	4.1631
1.1254	-2.9358
4.1822	4.4709
3.2135	3.6419
0.4188	-2.8058
4.4829	3.4869
0.7968	-3.098
3.7095	3.173
0.8578	-2.0318
-0.7484	-3.1387
-2.2622	2.8085
3.9651	4.0803
-2.4339	1.4468
0.9355	-2.8449
-1.6266	2.6754
-2.6097	2.7524
3.6129	4.1874
4.1996	4.8095
1.0402	-2.9919
0.7503	-2.0771
2.6773	5.295
1.0012	-2.999
2.1704	-2.8102
1.1194	-2.9914
3.7703	3.6314
3.585	4.0098
0.9845	-2.1547
2.7202	-1.4068
-2.0894	1.6871
-2.2548	1.249
-2.1889	1.8194
3.423	5.5437
0.9982	-3.2577
4.134	3.4092
3.9671	3.5735
3.3236	4.4329
-1.0287	1.7994
